번호,언어 제공자 ID,방향,타입(단어/문장),파일명,한국어
29764,26,좌측면,단어,KETI_SL_0000029764,9
29765,26,좌측면,단어,KETI_SL_0000029765,10
29766,26,좌측면,단어,KETI_SL_0000029766,11
29767,26,좌측면,단어,KETI_SL_0000029767,12
29768,26,좌측면,단어,KETI_SL_0000029768,13
29769,26,좌측면,단어,KETI_SL_0000029769,14
29770,26,좌측면,단어,KETI_SL_0000029770,15
29771,26,좌측면,단어,KETI_SL_0000029771,16
29772,26,좌측면,단어,KETI_SL_0000029772,17
29773,26,좌측면,단어,KETI_SL_0000029773,18
29774,26,좌측면,단어,KETI_SL_0000029774,19
29775,26,좌측면,단어,KETI_SL_0000029775,20
29776,26,좌측면,단어,KETI_SL_0000029776,21
29777,26,좌측면,단어,KETI_SL_0000029777,22
29778,26,좌측면,단어,KETI_SL_0000029778,23
29779,26,좌측면,단어,KETI_SL_0000029779,24
29780,26,좌측면,단어,KETI_SL_0000029780,25
29781,26,좌측면,단어,KETI_SL_0000029781,26
29782,26,좌측면,단어,KETI_SL_0000029782,27
29783,26,좌측면,단어,KETI_SL_0000029783,28
29784,26,좌측면,단어,KETI_SL_0000029784,29
29785,26,좌측면,단어,KETI_SL_0000029785,30
29786,26,좌측면,단어,KETI_SL_0000029786,31
29787,26,좌측면,단어,KETI_SL_0000029787,32
29788,26,좌측면,단어,KETI_SL_0000029788,33
29789,26,좌측면,단어,KETI_SL_0000029789,34
29790,26,좌측면,단어,KETI_SL_0000029790,35
29791,26,좌측면,단어,KETI_SL_0000029791,36
29792,26,좌측면,단어,KETI_SL_0000029792,37
29793,26,좌측면,단어,KETI_SL_0000029793,38
29794,26,좌측면,단어,KETI_SL_0000029794,39
29795,26,좌측면,단어,KETI_SL_0000029795,40
29796,26,좌측면,단어,KETI_SL_0000029796,41
29797,26,좌측면,단어,KETI_SL_0000029797,42
29798,26,좌측면,단어,KETI_SL_0000029798,43
29799,26,좌측면,단어,KETI_SL_0000029799,44
29800,26,좌측면,단어,KETI_SL_0000029800,45
29801,26,좌측면,단어,KETI_SL_0000029801,46
29802,26,좌측면,단어,KETI_SL_0000029802,47
29803,26,좌측면,단어,KETI_SL_0000029803,48
29804,26,좌측면,단어,KETI_SL_0000029804,49
29805,26,좌측면,단어,KETI_SL_0000029805,50
29806,26,좌측면,단어,KETI_SL_0000029806,51
29807,26,좌측면,단어,KETI_SL_0000029807,52
29808,26,좌측면,단어,KETI_SL_0000029808,53
29809,26,좌측면,단어,KETI_SL_0000029809,54
29810,26,좌측면,단어,KETI_SL_0000029810,55
29811,26,좌측면,단어,KETI_SL_0000029811,56
29812,26,좌측면,단어,KETI_SL_0000029812,57
29813,26,좌측면,단어,KETI_SL_0000029813,58
29814,26,좌측면,단어,KETI_SL_0000029814,59
29815,26,좌측면,단어,KETI_SL_0000029815,60
29816,26,좌측면,단어,KETI_SL_0000029816,61
29817,26,좌측면,단어,KETI_SL_0000029817,62
29818,26,좌측면,단어,KETI_SL_0000029818,63
29819,26,좌측면,단어,KETI_SL_0000029819,64
29820,26,좌측면,단어,KETI_SL_0000029820,65
29821,26,좌측면,단어,KETI_SL_0000029821,66
29822,26,좌측면,단어,KETI_SL_0000029822,67
29823,26,좌측면,단어,KETI_SL_0000029823,68
29824,26,좌측면,단어,KETI_SL_0000029824,69
29825,26,좌측면,단어,KETI_SL_0000029825,70
29826,26,좌측면,단어,KETI_SL_0000029826,71
29827,26,좌측면,단어,KETI_SL_0000029827,72
29828,26,좌측면,단어,KETI_SL_0000029828,73
29829,26,좌측면,단어,KETI_SL_0000029829,74
29830,26,좌측면,단어,KETI_SL_0000029830,75
29831,26,좌측면,단어,KETI_SL_0000029831,76
29832,26,좌측면,단어,KETI_SL_0000029832,77
29833,26,좌측면,단어,KETI_SL_0000029833,78
29834,26,좌측면,단어,KETI_SL_0000029834,79
29835,26,좌측면,단어,KETI_SL_0000029835,80
29836,26,좌측면,단어,KETI_SL_0000029836,81
29837,26,좌측면,단어,KETI_SL_0000029837,82
29838,26,좌측면,단어,KETI_SL_0000029838,83
29839,26,좌측면,단어,KETI_SL_0000029839,84
29840,26,좌측면,단어,KETI_SL_0000029840,85
29841,26,좌측면,단어,KETI_SL_0000029841,86
29842,26,좌측면,단어,KETI_SL_0000029842,87
29843,26,좌측면,단어,KETI_SL_0000029843,88
29844,26,좌측면,단어,KETI_SL_0000029844,89
29845,26,좌측면,단어,KETI_SL_0000029845,90
29846,26,좌측면,단어,KETI_SL_0000029846,91
29847,26,좌측면,단어,KETI_SL_0000029847,92
29848,26,좌측면,단어,KETI_SL_0000029848,93
29849,26,좌측면,단어,KETI_SL_0000029849,94
29850,26,좌측면,단어,KETI_SL_0000029850,95
29851,26,좌측면,단어,KETI_SL_0000029851,96
29852,26,좌측면,단어,KETI_SL_0000029852,97
29853,26,좌측면,단어,KETI_SL_0000029853,98
29854,26,좌측면,단어,KETI_SL_0000029854,99
29855,26,좌측면,단어,KETI_SL_0000029855,100
30174,26,우측면,단어,KETI_SL_0000030174,0
30175,26,우측면,단어,KETI_SL_0000030175,1
30176,26,우측면,단어,KETI_SL_0000030176,2
30177,26,우측면,단어,KETI_SL_0000030177,3
30178,26,우측면,단어,KETI_SL_0000030178,4
30179,26,우측면,단어,KETI_SL_0000030179,5
30180,26,우측면,단어,KETI_SL_0000030180,6
30181,26,우측면,단어,KETI_SL_0000030181,7
30182,26,우측면,단어,KETI_SL_0000030182,8
30183,26,우측면,단어,KETI_SL_0000030183,9
30184,26,우측면,단어,KETI_SL_0000030184,10
30185,26,우측면,단어,KETI_SL_0000030185,11
30186,26,우측면,단어,KETI_SL_0000030186,12
30187,26,우측면,단어,KETI_SL_0000030187,13
30188,26,우측면,단어,KETI_SL_0000030188,14
30189,26,우측면,단어,KETI_SL_0000030189,15
30190,26,우측면,단어,KETI_SL_0000030190,16
30191,26,우측면,단어,KETI_SL_0000030191,17
30192,26,우측면,단어,KETI_SL_0000030192,18
30193,26,우측면,단어,KETI_SL_0000030193,19
30194,26,우측면,단어,KETI_SL_0000030194,20
30195,26,우측면,단어,KETI_SL_0000030195,21
30196,26,우측면,단어,KETI_SL_0000030196,22
30197,26,우측면,단어,KETI_SL_0000030197,23
30198,26,우측면,단어,KETI_SL_0000030198,24
30199,26,우측면,단어,KETI_SL_0000030199,25
30200,26,우측면,단어,KETI_SL_0000030200,26
30201,26,우측면,단어,KETI_SL_0000030201,27
30202,26,우측면,단어,KETI_SL_0000030202,28
30203,26,우측면,단어,KETI_SL_0000030203,29
30204,26,우측면,단어,KETI_SL_0000030204,30
30205,26,우측면,단어,KETI_SL_0000030205,31
30206,26,우측면,단어,KETI_SL_0000030206,32
30207,26,우측면,단어,KETI_SL_0000030207,33
30208,26,우측면,단어,KETI_SL_0000030208,34
30209,26,우측면,단어,KETI_SL_0000030209,35
30210,26,우측면,단어,KETI_SL_0000030210,36
30211,26,우측면,단어,KETI_SL_0000030211,37
30212,26,우측면,단어,KETI_SL_0000030212,38
30213,26,우측면,단어,KETI_SL_0000030213,39
30214,26,우측면,단어,KETI_SL_0000030214,40
30215,26,우측면,단어,KETI_SL_0000030215,41
30216,26,우측면,단어,KETI_SL_0000030216,42
30217,26,우측면,단어,KETI_SL_0000030217,43
30218,26,우측면,단어,KETI_SL_0000030218,44
30219,26,우측면,단어,KETI_SL_0000030219,45
30220,26,우측면,단어,KETI_SL_0000030220,46
30221,26,우측면,단어,KETI_SL_0000030221,47
30222,26,우측면,단어,KETI_SL_0000030222,48
30223,26,우측면,단어,KETI_SL_0000030223,49
30224,26,우측면,단어,KETI_SL_0000030224,50
30225,26,우측면,단어,KETI_SL_0000030225,51
30226,26,우측면,단어,KETI_SL_0000030226,52
30227,26,우측면,단어,KETI_SL_0000030227,53
30228,26,우측면,단어,KETI_SL_0000030228,54
30229,26,우측면,단어,KETI_SL_0000030229,55
30230,26,우측면,단어,KETI_SL_0000030230,56
30231,26,우측면,단어,KETI_SL_0000030231,57
30232,26,우측면,단어,KETI_SL_0000030232,58
30233,26,우측면,단어,KETI_SL_0000030233,59
30234,26,우측면,단어,KETI_SL_0000030234,60
30235,26,우측면,단어,KETI_SL_0000030235,61
30236,26,우측면,단어,KETI_SL_0000030236,62
30237,26,우측면,단어,KETI_SL_0000030237,63
30238,26,우측면,단어,KETI_SL_0000030238,64
30239,26,우측면,단어,KETI_SL_0000030239,65
30240,26,우측면,단어,KETI_SL_0000030240,66
30241,26,우측면,단어,KETI_SL_0000030241,67
30242,26,우측면,단어,KETI_SL_0000030242,68
30243,26,우측면,단어,KETI_SL_0000030243,69
30244,26,우측면,단어,KETI_SL_0000030244,70
30245,26,우측면,단어,KETI_SL_0000030245,71
30246,26,우측면,단어,KETI_SL_0000030246,72
30247,26,우측면,단어,KETI_SL_0000030247,73
30248,26,우측면,단어,KETI_SL_0000030248,74
30249,26,우측면,단어,KETI_SL_0000030249,75
30250,26,우측면,단어,KETI_SL_0000030250,76
30251,26,우측면,단어,KETI_SL_0000030251,77
30252,26,우측면,단어,KETI_SL_0000030252,78
30253,26,우측면,단어,KETI_SL_0000030253,79
30254,26,우측면,단어,KETI_SL_0000030254,80
30255,26,우측면,단어,KETI_SL_0000030255,81
30256,26,우측면,단어,KETI_SL_0000030256,82
30257,26,우측면,단어,KETI_SL_0000030257,83
30258,26,우측면,단어,KETI_SL_0000030258,84
30259,26,우측면,단어,KETI_SL_0000030259,85
30260,26,우측면,단어,KETI_SL_0000030260,86
30261,26,우측면,단어,KETI_SL_0000030261,87
30262,26,우측면,단어,KETI_SL_0000030262,88
30263,26,우측면,단어,KETI_SL_0000030263,89
30264,26,우측면,단어,KETI_SL_0000030264,90
30265,26,우측면,단어,KETI_SL_0000030265,91
30266,26,우측면,단어,KETI_SL_0000030266,92
30267,26,우측면,단어,KETI_SL_0000030267,93
30268,26,우측면,단어,KETI_SL_0000030268,94
30269,26,우측면,단어,KETI_SL_0000030269,95
30270,26,우측면,단어,KETI_SL_0000030270,96
30271,26,우측면,단어,KETI_SL_0000030271,97
30272,26,우측면,단어,KETI_SL_0000030272,98
30273,26,우측면,단어,KETI_SL_0000030273,99
30274,26,우측면,단어,KETI_SL_0000030274,100
30593,27,정면,단어,KETI_SL_0000030593,0
30594,27,정면,단어,KETI_SL_0000030594,1
30595,27,정면,단어,KETI_SL_0000030595,2
30596,27,정면,단어,KETI_SL_0000030596,3
30597,27,정면,단어,KETI_SL_0000030597,4
30598,27,정면,단어,KETI_SL_0000030598,5
30599,27,정면,단어,KETI_SL_0000030599,6
30600,27,정면,단어,KETI_SL_0000030600,7
30601,27,정면,단어,KETI_SL_0000030601,8
30602,27,정면,단어,KETI_SL_0000030602,9
30603,27,정면,단어,KETI_SL_0000030603,10
30604,27,정면,단어,KETI_SL_0000030604,11
30605,27,정면,단어,KETI_SL_0000030605,12
30606,27,정면,단어,KETI_SL_0000030606,13
30607,27,정면,단어,KETI_SL_0000030607,14
30608,27,정면,단어,KETI_SL_0000030608,15
30609,27,정면,단어,KETI_SL_0000030609,16
30610,27,정면,단어,KETI_SL_0000030610,17
30611,27,정면,단어,KETI_SL_0000030611,18
30612,27,정면,단어,KETI_SL_0000030612,19
30613,27,정면,단어,KETI_SL_0000030613,20
30614,27,정면,단어,KETI_SL_0000030614,21
30615,27,정면,단어,KETI_SL_0000030615,22
30616,27,정면,단어,KETI_SL_0000030616,23
30617,27,정면,단어,KETI_SL_0000030617,24
30618,27,정면,단어,KETI_SL_0000030618,25
30619,27,정면,단어,KETI_SL_0000030619,26
30620,27,정면,단어,KETI_SL_0000030620,27
30621,27,정면,단어,KETI_SL_0000030621,28
30622,27,정면,단어,KETI_SL_0000030622,29
30623,27,정면,단어,KETI_SL_0000030623,30
30624,27,정면,단어,KETI_SL_0000030624,31
30625,27,정면,단어,KETI_SL_0000030625,32
30626,27,정면,단어,KETI_SL_0000030626,33
30627,27,정면,단어,KETI_SL_0000030627,34
30628,27,정면,단어,KETI_SL_0000030628,35
30629,27,정면,단어,KETI_SL_0000030629,36
30630,27,정면,단어,KETI_SL_0000030630,37
30631,27,정면,단어,KETI_SL_0000030631,38
30632,27,정면,단어,KETI_SL_0000030632,39
30633,27,정면,단어,KETI_SL_0000030633,40
30634,27,정면,단어,KETI_SL_0000030634,41
30635,27,정면,단어,KETI_SL_0000030635,42
30636,27,정면,단어,KETI_SL_0000030636,43
30637,27,정면,단어,KETI_SL_0000030637,44
30638,27,정면,단어,KETI_SL_0000030638,45
30639,27,정면,단어,KETI_SL_0000030639,46
30640,27,정면,단어,KETI_SL_0000030640,47
30641,27,정면,단어,KETI_SL_0000030641,48
30642,27,정면,단어,KETI_SL_0000030642,49
30643,27,정면,단어,KETI_SL_0000030643,50
30644,27,정면,단어,KETI_SL_0000030644,51
30645,27,정면,단어,KETI_SL_0000030645,52
30646,27,정면,단어,KETI_SL_0000030646,53
30647,27,정면,단어,KETI_SL_0000030647,54
30648,27,정면,단어,KETI_SL_0000030648,55
30649,27,정면,단어,KETI_SL_0000030649,56
30650,27,정면,단어,KETI_SL_0000030650,57
30651,27,정면,단어,KETI_SL_0000030651,58
30652,27,정면,단어,KETI_SL_0000030652,59
30653,27,정면,단어,KETI_SL_0000030653,60
30654,27,정면,단어,KETI_SL_0000030654,61
30655,27,정면,단어,KETI_SL_0000030655,62
30656,27,정면,단어,KETI_SL_0000030656,63
30657,27,정면,단어,KETI_SL_0000030657,64
30658,27,정면,단어,KETI_SL_0000030658,65
30659,27,정면,단어,KETI_SL_0000030659,66
30660,27,정면,단어,KETI_SL_0000030660,67
30661,27,정면,단어,KETI_SL_0000030661,68
30662,27,정면,단어,KETI_SL_0000030662,69
30663,27,정면,단어,KETI_SL_0000030663,70
30664,27,정면,단어,KETI_SL_0000030664,71
30665,27,정면,단어,KETI_SL_0000030665,72
30666,27,정면,단어,KETI_SL_0000030666,73
30667,27,정면,단어,KETI_SL_0000030667,74
30668,27,정면,단어,KETI_SL_0000030668,75
30669,27,정면,단어,KETI_SL_0000030669,76
30670,27,정면,단어,KETI_SL_0000030670,77
30671,27,정면,단어,KETI_SL_0000030671,78
30672,27,정면,단어,KETI_SL_0000030672,79
30673,27,정면,단어,KETI_SL_0000030673,80
30674,27,정면,단어,KETI_SL_0000030674,81
30675,27,정면,단어,KETI_SL_0000030675,82
30676,27,정면,단어,KETI_SL_0000030676,83
30677,27,정면,단어,KETI_SL_0000030677,84
30678,27,정면,단어,KETI_SL_0000030678,85
30679,27,정면,단어,KETI_SL_0000030679,86
30680,27,정면,단어,KETI_SL_0000030680,87
30681,27,정면,단어,KETI_SL_0000030681,88
30682,27,정면,단어,KETI_SL_0000030682,89
30683,27,정면,단어,KETI_SL_0000030683,90
30684,27,정면,단어,KETI_SL_0000030684,91
30685,27,정면,단어,KETI_SL_0000030685,92
30686,27,정면,단어,KETI_SL_0000030686,93
30687,27,정면,단어,KETI_SL_0000030687,94
30688,27,정면,단어,KETI_SL_0000030688,95
30689,27,정면,단어,KETI_SL_0000030689,96
30690,27,정면,단어,KETI_SL_0000030690,97
30691,27,정면,단어,KETI_SL_0000030691,98
30692,27,정면,단어,KETI_SL_0000030692,99
30693,27,정면,단어,KETI_SL_0000030693,100
31012,27,좌측면,단어,KETI_SL_0000031012,0
31013,27,좌측면,단어,KETI_SL_0000031013,1
31014,27,좌측면,단어,KETI_SL_0000031014,2
31015,27,좌측면,단어,KETI_SL_0000031015,3
31016,27,좌측면,단어,KETI_SL_0000031016,4
31017,27,좌측면,단어,KETI_SL_0000031017,5
31018,27,좌측면,단어,KETI_SL_0000031018,6
31019,27,좌측면,단어,KETI_SL_0000031019,7
31020,27,좌측면,단어,KETI_SL_0000031020,8
31021,27,좌측면,단어,KETI_SL_0000031021,9
31022,27,좌측면,단어,KETI_SL_0000031022,10
31023,27,좌측면,단어,KETI_SL_0000031023,11
31024,27,좌측면,단어,KETI_SL_0000031024,12
31025,27,좌측면,단어,KETI_SL_0000031025,13
31026,27,좌측면,단어,KETI_SL_0000031026,14
31027,27,좌측면,단어,KETI_SL_0000031027,15
31028,27,좌측면,단어,KETI_SL_0000031028,16
31029,27,좌측면,단어,KETI_SL_0000031029,17
31030,27,좌측면,단어,KETI_SL_0000031030,18
31031,27,좌측면,단어,KETI_SL_0000031031,19
31032,27,좌측면,단어,KETI_SL_0000031032,20
31033,27,좌측면,단어,KETI_SL_0000031033,21
31034,27,좌측면,단어,KETI_SL_0000031034,22
31035,27,좌측면,단어,KETI_SL_0000031035,23
31036,27,좌측면,단어,KETI_SL_0000031036,24
31037,27,좌측면,단어,KETI_SL_0000031037,25
31038,27,좌측면,단어,KETI_SL_0000031038,26
31039,27,좌측면,단어,KETI_SL_0000031039,27
31040,27,좌측면,단어,KETI_SL_0000031040,28
31041,27,좌측면,단어,KETI_SL_0000031041,29
31042,27,좌측면,단어,KETI_SL_0000031042,30
31043,27,좌측면,단어,KETI_SL_0000031043,31
31044,27,좌측면,단어,KETI_SL_0000031044,32
31045,27,좌측면,단어,KETI_SL_0000031045,33
31046,27,좌측면,단어,KETI_SL_0000031046,34
31047,27,좌측면,단어,KETI_SL_0000031047,35
31048,27,좌측면,단어,KETI_SL_0000031048,36
31049,27,좌측면,단어,KETI_SL_0000031049,37
31050,27,좌측면,단어,KETI_SL_0000031050,38
31051,27,좌측면,단어,KETI_SL_0000031051,39
31052,27,좌측면,단어,KETI_SL_0000031052,40
31053,27,좌측면,단어,KETI_SL_0000031053,41
31054,27,좌측면,단어,KETI_SL_0000031054,42
31055,27,좌측면,단어,KETI_SL_0000031055,43
31056,27,좌측면,단어,KETI_SL_0000031056,44
31057,27,좌측면,단어,KETI_SL_0000031057,45
31058,27,좌측면,단어,KETI_SL_0000031058,46
31059,27,좌측면,단어,KETI_SL_0000031059,47
31060,27,좌측면,단어,KETI_SL_0000031060,48
31061,27,좌측면,단어,KETI_SL_0000031061,49
31062,27,좌측면,단어,KETI_SL_0000031062,50
31063,27,좌측면,단어,KETI_SL_0000031063,51
31064,27,좌측면,단어,KETI_SL_0000031064,52
31065,27,좌측면,단어,KETI_SL_0000031065,53
31066,27,좌측면,단어,KETI_SL_0000031066,54
31067,27,좌측면,단어,KETI_SL_0000031067,55
31068,27,좌측면,단어,KETI_SL_0000031068,56
31069,27,좌측면,단어,KETI_SL_0000031069,57
31070,27,좌측면,단어,KETI_SL_0000031070,58
31071,27,좌측면,단어,KETI_SL_0000031071,59
31072,27,좌측면,단어,KETI_SL_0000031072,60
31073,27,좌측면,단어,KETI_SL_0000031073,61
31074,27,좌측면,단어,KETI_SL_0000031074,62
31075,27,좌측면,단어,KETI_SL_0000031075,63
31076,27,좌측면,단어,KETI_SL_0000031076,64
31077,27,좌측면,단어,KETI_SL_0000031077,65
31078,27,좌측면,단어,KETI_SL_0000031078,66
31079,27,좌측면,단어,KETI_SL_0000031079,67
31080,27,좌측면,단어,KETI_SL_0000031080,68
31081,27,좌측면,단어,KETI_SL_0000031081,69
31082,27,좌측면,단어,KETI_SL_0000031082,70
31083,27,좌측면,단어,KETI_SL_0000031083,71
31084,27,좌측면,단어,KETI_SL_0000031084,72
31085,27,좌측면,단어,KETI_SL_0000031085,73
31086,27,좌측면,단어,KETI_SL_0000031086,74
31087,27,좌측면,단어,KETI_SL_0000031087,75
31088,27,좌측면,단어,KETI_SL_0000031088,76
31089,27,좌측면,단어,KETI_SL_0000031089,77
31090,27,좌측면,단어,KETI_SL_0000031090,78
31091,27,좌측면,단어,KETI_SL_0000031091,79
31092,27,좌측면,단어,KETI_SL_0000031092,80
31093,27,좌측면,단어,KETI_SL_0000031093,81
31094,27,좌측면,단어,KETI_SL_0000031094,82
31095,27,좌측면,단어,KETI_SL_0000031095,83
31096,27,좌측면,단어,KETI_SL_0000031096,84
31097,27,좌측면,단어,KETI_SL_0000031097,85
31098,27,좌측면,단어,KETI_SL_0000031098,86
31099,27,좌측면,단어,KETI_SL_0000031099,87
31100,27,좌측면,단어,KETI_SL_0000031100,88
31101,27,좌측면,단어,KETI_SL_0000031101,89
31102,27,좌측면,단어,KETI_SL_0000031102,90
31103,27,좌측면,단어,KETI_SL_0000031103,91
31104,27,좌측면,단어,KETI_SL_0000031104,92
31105,27,좌측면,단어,KETI_SL_0000031105,93
31106,27,좌측면,단어,KETI_SL_0000031106,94
31107,27,좌측면,단어,KETI_SL_0000031107,95
31108,27,좌측면,단어,KETI_SL_0000031108,96
31109,27,좌측면,단어,KETI_SL_0000031109,97
31110,27,좌측면,단어,KETI_SL_0000031110,98
31111,27,좌측면,단어,KETI_SL_0000031111,99
31112,27,좌측면,단어,KETI_SL_0000031112,100
31431,27,우측면,단어,KETI_SL_0000031431,0
31432,27,우측면,단어,KETI_SL_0000031432,1
31433,27,우측면,단어,KETI_SL_0000031433,2
31434,27,우측면,단어,KETI_SL_0000031434,3
31435,27,우측면,단어,KETI_SL_0000031435,4
31436,27,우측면,단어,KETI_SL_0000031436,5
31437,27,우측면,단어,KETI_SL_0000031437,6
31438,27,우측면,단어,KETI_SL_0000031438,7
31439,27,우측면,단어,KETI_SL_0000031439,8
31440,27,우측면,단어,KETI_SL_0000031440,9
31441,27,우측면,단어,KETI_SL_0000031441,10
31442,27,우측면,단어,KETI_SL_0000031442,11
31443,27,우측면,단어,KETI_SL_0000031443,12
31444,27,우측면,단어,KETI_SL_0000031444,13
31445,27,우측면,단어,KETI_SL_0000031445,14
31446,27,우측면,단어,KETI_SL_0000031446,15
31447,27,우측면,단어,KETI_SL_0000031447,16
31448,27,우측면,단어,KETI_SL_0000031448,17
31449,27,우측면,단어,KETI_SL_0000031449,18
31450,27,우측면,단어,KETI_SL_0000031450,19
31451,27,우측면,단어,KETI_SL_0000031451,20
31452,27,우측면,단어,KETI_SL_0000031452,21
31453,27,우측면,단어,KETI_SL_0000031453,22
31454,27,우측면,단어,KETI_SL_0000031454,23
31455,27,우측면,단어,KETI_SL_0000031455,24
31456,27,우측면,단어,KETI_SL_0000031456,25
31457,27,우측면,단어,KETI_SL_0000031457,26
31458,27,우측면,단어,KETI_SL_0000031458,27
31459,27,우측면,단어,KETI_SL_0000031459,28
31460,27,우측면,단어,KETI_SL_0000031460,29
31461,27,우측면,단어,KETI_SL_0000031461,30
31462,27,우측면,단어,KETI_SL_0000031462,31
31463,27,우측면,단어,KETI_SL_0000031463,32
31464,27,우측면,단어,KETI_SL_0000031464,33
31465,27,우측면,단어,KETI_SL_0000031465,34
31466,27,우측면,단어,KETI_SL_0000031466,35
31467,27,우측면,단어,KETI_SL_0000031467,36
31468,27,우측면,단어,KETI_SL_0000031468,37
31469,27,우측면,단어,KETI_SL_0000031469,38
31470,27,우측면,단어,KETI_SL_0000031470,39
31471,27,우측면,단어,KETI_SL_0000031471,40
31472,27,우측면,단어,KETI_SL_0000031472,41
31473,27,우측면,단어,KETI_SL_0000031473,42
31474,27,우측면,단어,KETI_SL_0000031474,43
31475,27,우측면,단어,KETI_SL_0000031475,44
31476,27,우측면,단어,KETI_SL_0000031476,45
31477,27,우측면,단어,KETI_SL_0000031477,46
31478,27,우측면,단어,KETI_SL_0000031478,47
31479,27,우측면,단어,KETI_SL_0000031479,48
31480,27,우측면,단어,KETI_SL_0000031480,49
31481,27,우측면,단어,KETI_SL_0000031481,50
31482,27,우측면,단어,KETI_SL_0000031482,51
31483,27,우측면,단어,KETI_SL_0000031483,52
31484,27,우측면,단어,KETI_SL_0000031484,53
31485,27,우측면,단어,KETI_SL_0000031485,54
31486,27,우측면,단어,KETI_SL_0000031486,55
31487,27,우측면,단어,KETI_SL_0000031487,56
31488,27,우측면,단어,KETI_SL_0000031488,57
31489,27,우측면,단어,KETI_SL_0000031489,58
31490,27,우측면,단어,KETI_SL_0000031490,59
31491,27,우측면,단어,KETI_SL_0000031491,60
31492,27,우측면,단어,KETI_SL_0000031492,61
31493,27,우측면,단어,KETI_SL_0000031493,62
31494,27,우측면,단어,KETI_SL_0000031494,63
31495,27,우측면,단어,KETI_SL_0000031495,64
31496,27,우측면,단어,KETI_SL_0000031496,65
31497,27,우측면,단어,KETI_SL_0000031497,66
31498,27,우측면,단어,KETI_SL_0000031498,67
31499,27,우측면,단어,KETI_SL_0000031499,68
31500,27,우측면,단어,KETI_SL_0000031500,69
31501,27,우측면,단어,KETI_SL_0000031501,70
31502,27,우측면,단어,KETI_SL_0000031502,71
31503,27,우측면,단어,KETI_SL_0000031503,72
31504,27,우측면,단어,KETI_SL_0000031504,73
31505,27,우측면,단어,KETI_SL_0000031505,74
31506,27,우측면,단어,KETI_SL_0000031506,75
31507,27,우측면,단어,KETI_SL_0000031507,76
31508,27,우측면,단어,KETI_SL_0000031508,77
31509,27,우측면,단어,KETI_SL_0000031509,78
31510,27,우측면,단어,KETI_SL_0000031510,79
31511,27,우측면,단어,KETI_SL_0000031511,80
31512,27,우측면,단어,KETI_SL_0000031512,81
31513,27,우측면,단어,KETI_SL_0000031513,82
31514,27,우측면,단어,KETI_SL_0000031514,83
31515,27,우측면,단어,KETI_SL_0000031515,84
31516,27,우측면,단어,KETI_SL_0000031516,85
31517,27,우측면,단어,KETI_SL_0000031517,86
31518,27,우측면,단어,KETI_SL_0000031518,87
31519,27,우측면,단어,KETI_SL_0000031519,88
31520,27,우측면,단어,KETI_SL_0000031520,89
31521,27,우측면,단어,KETI_SL_0000031521,90
31522,27,우측면,단어,KETI_SL_0000031522,91
31523,27,우측면,단어,KETI_SL_0000031523,92
31524,27,우측면,단어,KETI_SL_0000031524,93
31525,27,우측면,단어,KETI_SL_0000031525,94
31526,27,우측면,단어,KETI_SL_0000031526,95
31527,27,우측면,단어,KETI_SL_0000031527,96
31528,27,우측면,단어,KETI_SL_0000031528,97
31529,27,우측면,단어,KETI_SL_0000031529,98
31530,27,우측면,단어,KETI_SL_0000031530,99
31531,27,우측면,단어,KETI_SL_0000031531,100
31850,28,정면,단어,KETI_SL_0000031850,0
31851,28,정면,단어,KETI_SL_0000031851,1
31852,28,정면,단어,KETI_SL_0000031852,2
31853,28,정면,단어,KETI_SL_0000031853,3
31854,28,정면,단어,KETI_SL_0000031854,4
31855,28,정면,단어,KETI_SL_0000031855,5
31856,28,정면,단어,KETI_SL_0000031856,6
31857,28,정면,단어,KETI_SL_0000031857,7
31858,28,정면,단어,KETI_SL_0000031858,8
31859,28,정면,단어,KETI_SL_0000031859,9
31860,28,정면,단어,KETI_SL_0000031860,10
31861,28,정면,단어,KETI_SL_0000031861,11
31862,28,정면,단어,KETI_SL_0000031862,12
31863,28,정면,단어,KETI_SL_0000031863,13
31864,28,정면,단어,KETI_SL_0000031864,14
31865,28,정면,단어,KETI_SL_0000031865,15
31866,28,정면,단어,KETI_SL_0000031866,16
31867,28,정면,단어,KETI_SL_0000031867,17
31868,28,정면,단어,KETI_SL_0000031868,18
31869,28,정면,단어,KETI_SL_0000031869,19
31870,28,정면,단어,KETI_SL_0000031870,20
31871,28,정면,단어,KETI_SL_0000031871,21
31872,28,정면,단어,KETI_SL_0000031872,22
31873,28,정면,단어,KETI_SL_0000031873,23
31874,28,정면,단어,KETI_SL_0000031874,24
31875,28,정면,단어,KETI_SL_0000031875,25
31876,28,정면,단어,KETI_SL_0000031876,26
31877,28,정면,단어,KETI_SL_0000031877,27
31878,28,정면,단어,KETI_SL_0000031878,28
31879,28,정면,단어,KETI_SL_0000031879,29
31880,28,정면,단어,KETI_SL_0000031880,30
31881,28,정면,단어,KETI_SL_0000031881,31
31882,28,정면,단어,KETI_SL_0000031882,32
31883,28,정면,단어,KETI_SL_0000031883,33
31884,28,정면,단어,KETI_SL_0000031884,34
31885,28,정면,단어,KETI_SL_0000031885,35
31886,28,정면,단어,KETI_SL_0000031886,36
31887,28,정면,단어,KETI_SL_0000031887,37
31888,28,정면,단어,KETI_SL_0000031888,38
