번호,언어 제공자 ID,취득연도,방향,타입(단어/문장),파일명,한국어
5451,7,2017,측면,단어,KETI_SL_0000005451.MTS,3
5452,7,2017,측면,단어,KETI_SL_0000005452.MTS,4
5453,7,2017,측면,단어,KETI_SL_0000005453.MTS,5
5454,7,2017,측면,단어,KETI_SL_0000005454.MTS,8
5455,7,2017,측면,단어,KETI_SL_0000005455.MTS,9
5456,7,2017,측면,단어,KETI_SL_0000005456.MTS,10
5457,7,2017,측면,단어,KETI_SL_0000005457.MTS,11
5458,7,2017,측면,단어,KETI_SL_0000005458.MTS,12
5459,7,2017,측면,단어,KETI_SL_0000005459.MTS,13
5460,7,2017,측면,단어,KETI_SL_0000005460.MTS,14
5461,7,2017,측면,단어,KETI_SL_0000005461.MTS,15
5462,7,2017,측면,단어,KETI_SL_0000005462.MTS,16
5463,7,2017,측면,단어,KETI_SL_0000005463.MTS,17
5464,7,2017,측면,단어,KETI_SL_0000005464.MTS,18
5465,7,2017,측면,단어,KETI_SL_0000005465.MTS,19
5466,7,2017,측면,단어,KETI_SL_0000005466.MTS,20
5467,7,2017,측면,단어,KETI_SL_0000005467.MTS,21
5468,7,2017,측면,단어,KETI_SL_0000005468.MTS,22
5469,7,2017,측면,단어,KETI_SL_0000005469.MTS,23
5470,7,2017,측면,단어,KETI_SL_0000005470.MTS,24
5471,7,2017,측면,단어,KETI_SL_0000005471.MTS,25
5472,7,2017,측면,단어,KETI_SL_0000005472.MTS,26
5473,7,2017,측면,단어,KETI_SL_0000005473.MTS,27
5474,7,2017,측면,단어,KETI_SL_0000005474.MTS,28
5475,7,2017,측면,단어,KETI_SL_0000005475.MTS,29
5476,7,2017,측면,단어,KETI_SL_0000005476.MTS,30
5477,7,2017,측면,단어,KETI_SL_0000005477.MTS,31
5478,7,2017,측면,단어,KETI_SL_0000005478.MTS,32
5479,7,2017,측면,단어,KETI_SL_0000005479.MTS,33
5480,7,2017,측면,단어,KETI_SL_0000005480.MTS,34
5481,7,2017,측면,단어,KETI_SL_0000005481.MTS,35
5482,7,2017,측면,단어,KETI_SL_0000005482.MTS,36
5483,7,2017,측면,단어,KETI_SL_0000005483.MTS,37
5484,7,2017,측면,단어,KETI_SL_0000005484.MTS,38
5485,7,2017,측면,단어,KETI_SL_0000005485.MTS,39
5486,7,2017,측면,단어,KETI_SL_0000005486.MTS,40
5487,7,2017,측면,단어,KETI_SL_0000005487.MTS,41
5488,7,2017,측면,단어,KETI_SL_0000005488.MTS,42
5489,7,2017,측면,단어,KETI_SL_0000005489.MTS,44
5490,7,2017,측면,단어,KETI_SL_0000005490.MTS,43
5491,7,2017,측면,단어,KETI_SL_0000005491.MTS,46
5492,7,2017,측면,단어,KETI_SL_0000005492.MTS,47
5493,7,2017,측면,단어,KETI_SL_0000005493.MTS,48
5494,7,2017,측면,단어,KETI_SL_0000005494.MTS,49
5495,7,2017,측면,단어,KETI_SL_0000005495.MTS,50
5496,7,2017,측면,단어,KETI_SL_0000005496.MTS,51
5497,7,2017,측면,단어,KETI_SL_0000005497.MTS,52
5498,7,2017,측면,단어,KETI_SL_0000005498.MTS,53
5499,7,2017,측면,단어,KETI_SL_0000005499.MTS,54
5500,7,2017,측면,단어,KETI_SL_0000005500.MTS,55
5501,7,2017,측면,단어,KETI_SL_0000005501.MTS,56
5502,7,2017,측면,단어,KETI_SL_0000005502.MTS,57
5503,7,2017,측면,단어,KETI_SL_0000005503.MTS,58
5504,7,2017,측면,단어,KETI_SL_0000005504.MTS,59
5505,7,2017,측면,단어,KETI_SL_0000005505.MTS,60
5506,7,2017,측면,단어,KETI_SL_0000005506.MTS,61
5507,7,2017,측면,단어,KETI_SL_0000005507.MTS,62
5508,7,2017,측면,단어,KETI_SL_0000005508.MTS,63
5509,7,2017,측면,단어,KETI_SL_0000005509.MTS,64
5510,7,2017,측면,단어,KETI_SL_0000005510.MTS,65
5511,7,2017,측면,단어,KETI_SL_0000005511.MTS,66
5512,7,2017,측면,단어,KETI_SL_0000005512.MTS,67
5513,7,2017,측면,단어,KETI_SL_0000005513.MTS,68
5514,7,2017,측면,단어,KETI_SL_0000005514.MTS,69
5515,7,2017,측면,단어,KETI_SL_0000005515.MTS,70
5516,7,2017,측면,단어,KETI_SL_0000005516.MTS,81
5517,7,2017,측면,단어,KETI_SL_0000005517.MTS,71
5518,7,2017,측면,단어,KETI_SL_0000005518.MTS,72
5519,7,2017,측면,단어,KETI_SL_0000005519.MTS,73
5520,7,2017,측면,단어,KETI_SL_0000005520.MTS,74
5521,7,2017,측면,단어,KETI_SL_0000005521.MTS,75
5522,7,2017,측면,단어,KETI_SL_0000005522.MTS,76
5523,7,2017,측면,단어,KETI_SL_0000005523.MTS,77
5524,7,2017,측면,단어,KETI_SL_0000005524.MTS,78
5525,7,2017,측면,단어,KETI_SL_0000005525.MTS,79
5526,7,2017,측면,단어,KETI_SL_0000005526.MTS,80
5527,7,2017,측면,단어,KETI_SL_0000005527.MTS,82
5528,7,2017,측면,단어,KETI_SL_0000005528.MTS,83
5529,7,2017,측면,단어,KETI_SL_0000005529.MTS,84
5530,7,2017,측면,단어,KETI_SL_0000005530.MTS,85
5531,7,2017,측면,단어,KETI_SL_0000005531.MTS,86
5532,7,2017,측면,단어,KETI_SL_0000005532.MTS,87
5533,7,2017,측면,단어,KETI_SL_0000005533.MTS,88
5534,7,2017,측면,단어,KETI_SL_0000005534.MTS,89
5535,7,2017,측면,단어,KETI_SL_0000005535.MTS,90
5536,7,2017,측면,단어,KETI_SL_0000005536.MTS,91
5537,7,2017,측면,단어,KETI_SL_0000005537.MTS,92
5538,7,2017,측면,단어,KETI_SL_0000005538.MTS,93
5539,7,2017,측면,단어,KETI_SL_0000005539.MTS,94
5540,7,2017,측면,단어,KETI_SL_0000005540.MTS,95
5541,7,2017,측면,단어,KETI_SL_0000005541.MTS,96
5542,7,2017,측면,단어,KETI_SL_0000005542.MTS,97
5543,7,2017,측면,단어,KETI_SL_0000005543.MTS,98
5544,7,2017,측면,단어,KETI_SL_0000005544.MTS,99
5545,7,2017,측면,단어,KETI_SL_0000005545.MTS,100
5864,7,2017,측면,단어,KETI_SL_0000005864.MTS,6
5865,7,2017,측면,단어,KETI_SL_0000005865.MTS,7
5866,7,2017,측면,단어,KETI_SL_0000005866.MTS,45
5867,8,2017,정면,단어,KETI_SL_0000005867.MOV,0
5868,8,2017,정면,단어,KETI_SL_0000005868.MOV,1
5869,8,2017,정면,단어,KETI_SL_0000005869.MOV,2
5870,8,2017,정면,단어,KETI_SL_0000005870.MOV,3
5871,8,2017,정면,단어,KETI_SL_0000005871.MOV,4
5872,8,2017,정면,단어,KETI_SL_0000005872.MOV,5
5873,8,2017,정면,단어,KETI_SL_0000005873.MOV,6
5874,8,2017,정면,단어,KETI_SL_0000005874.MOV,7
5875,8,2017,정면,단어,KETI_SL_0000005875.MOV,8
5876,8,2017,정면,단어,KETI_SL_0000005876.MOV,9
5877,8,2017,정면,단어,KETI_SL_0000005877.MOV,10
5878,8,2017,정면,단어,KETI_SL_0000005878.MOV,11
5879,8,2017,정면,단어,KETI_SL_0000005879.MOV,12
5880,8,2017,정면,단어,KETI_SL_0000005880.MOV,13
5881,8,2017,정면,단어,KETI_SL_0000005881.MOV,14
5882,8,2017,정면,단어,KETI_SL_0000005882.MOV,15
5883,8,2017,정면,단어,KETI_SL_0000005883.MOV,16
5884,8,2017,정면,단어,KETI_SL_0000005884.MOV,17
5885,8,2017,정면,단어,KETI_SL_0000005885.MOV,18
5886,8,2017,정면,단어,KETI_SL_0000005886.MOV,19
5887,8,2017,정면,단어,KETI_SL_0000005887.MOV,20
5888,8,2017,정면,단어,KETI_SL_0000005888.MOV,21
5889,8,2017,정면,단어,KETI_SL_0000005889.MOV,22
5890,8,2017,정면,단어,KETI_SL_0000005890.MOV,23
5891,8,2017,정면,단어,KETI_SL_0000005891.MOV,24
5892,8,2017,정면,단어,KETI_SL_0000005892.MOV,25
5893,8,2017,정면,단어,KETI_SL_0000005893.MOV,26
5894,8,2017,정면,단어,KETI_SL_0000005894.MOV,27
5895,8,2017,정면,단어,KETI_SL_0000005895.MOV,28
5896,8,2017,정면,단어,KETI_SL_0000005896.MOV,29
5897,8,2017,정면,단어,KETI_SL_0000005897.MOV,30
5898,8,2017,정면,단어,KETI_SL_0000005898.MOV,31
5899,8,2017,정면,단어,KETI_SL_0000005899.MOV,32
5900,8,2017,정면,단어,KETI_SL_0000005900.MOV,33
5901,8,2017,정면,단어,KETI_SL_0000005901.MOV,34
5902,8,2017,정면,단어,KETI_SL_0000005902.MOV,35
5903,8,2017,정면,단어,KETI_SL_0000005903.MOV,36
5904,8,2017,정면,단어,KETI_SL_0000005904.MOV,37
5905,8,2017,정면,단어,KETI_SL_0000005905.MOV,38
5906,8,2017,정면,단어,KETI_SL_0000005906.MOV,39
5907,8,2017,정면,단어,KETI_SL_0000005907.MOV,40
5908,8,2017,정면,단어,KETI_SL_0000005908.MOV,41
5909,8,2017,정면,단어,KETI_SL_0000005909.MOV,42
5910,8,2017,정면,단어,KETI_SL_0000005910.MOV,43
5911,8,2017,정면,단어,KETI_SL_0000005911.MOV,44
5912,8,2017,정면,단어,KETI_SL_0000005912.MOV,45
5913,8,2017,정면,단어,KETI_SL_0000005913.MOV,46
5914,8,2017,정면,단어,KETI_SL_0000005914.MOV,47
5915,8,2017,정면,단어,KETI_SL_0000005915.MOV,48
5916,8,2017,정면,단어,KETI_SL_0000005916.MOV,49
5917,8,2017,정면,단어,KETI_SL_0000005917.MOV,50
5918,8,2017,정면,단어,KETI_SL_0000005918.MOV,51
5919,8,2017,정면,단어,KETI_SL_0000005919.MOV,52
5920,8,2017,정면,단어,KETI_SL_0000005920.MOV,53
5921,8,2017,정면,단어,KETI_SL_0000005921.MOV,54
5922,8,2017,정면,단어,KETI_SL_0000005922.MOV,55
5923,8,2017,정면,단어,KETI_SL_0000005923.MOV,56
5924,8,2017,정면,단어,KETI_SL_0000005924.MOV,57
5925,8,2017,정면,단어,KETI_SL_0000005925.MOV,58
5926,8,2017,정면,단어,KETI_SL_0000005926.MOV,59
5927,8,2017,정면,단어,KETI_SL_0000005927.MOV,60
5928,8,2017,정면,단어,KETI_SL_0000005928.MOV,61
5929,8,2017,정면,단어,KETI_SL_0000005929.MOV,62
5930,8,2017,정면,단어,KETI_SL_0000005930.MOV,63
5931,8,2017,정면,단어,KETI_SL_0000005931.MOV,64
5932,8,2017,정면,단어,KETI_SL_0000005932.MOV,65
5933,8,2017,정면,단어,KETI_SL_0000005933.MOV,66
5934,8,2017,정면,단어,KETI_SL_0000005934.MOV,67
5935,8,2017,정면,단어,KETI_SL_0000005935.MOV,68
5936,8,2017,정면,단어,KETI_SL_0000005936.MOV,69
5937,8,2017,정면,단어,KETI_SL_0000005937.MOV,70
5938,8,2017,정면,단어,KETI_SL_0000005938.MOV,71
5939,8,2017,정면,단어,KETI_SL_0000005939.MOV,72
5940,8,2017,정면,단어,KETI_SL_0000005940.MOV,73
5941,8,2017,정면,단어,KETI_SL_0000005941.MOV,74
5942,8,2017,정면,단어,KETI_SL_0000005942.MOV,75
5943,8,2017,정면,단어,KETI_SL_0000005943.MOV,76
5944,8,2017,정면,단어,KETI_SL_0000005944.MOV,77
5945,8,2017,정면,단어,KETI_SL_0000005945.MOV,78
5946,8,2017,정면,단어,KETI_SL_0000005946.MOV,79
5947,8,2017,정면,단어,KETI_SL_0000005947.MOV,80
5948,8,2017,정면,단어,KETI_SL_0000005948.MOV,81
5949,8,2017,정면,단어,KETI_SL_0000005949.MOV,82
5950,8,2017,정면,단어,KETI_SL_0000005950.MOV,83
5951,8,2017,정면,단어,KETI_SL_0000005951.MOV,84
5952,8,2017,정면,단어,KETI_SL_0000005952.MOV,85
5953,8,2017,정면,단어,KETI_SL_0000005953.MOV,86
5954,8,2017,정면,단어,KETI_SL_0000005954.MOV,87
5955,8,2017,정면,단어,KETI_SL_0000005955.MOV,88
5956,8,2017,정면,단어,KETI_SL_0000005956.MOV,89
5957,8,2017,정면,단어,KETI_SL_0000005957.MOV,90
5958,8,2017,정면,단어,KETI_SL_0000005958.MOV,91
5959,8,2017,정면,단어,KETI_SL_0000005959.MOV,92
5960,8,2017,정면,단어,KETI_SL_0000005960.MOV,93
5961,8,2017,정면,단어,KETI_SL_0000005961.MOV,94
5962,8,2017,정면,단어,KETI_SL_0000005962.MOV,95
5963,8,2017,정면,단어,KETI_SL_0000005963.MOV,96
5964,8,2017,정면,단어,KETI_SL_0000005964.MOV,97
5965,8,2017,정면,단어,KETI_SL_0000005965.MOV,98
5966,8,2017,정면,단어,KETI_SL_0000005966.MOV,99
5967,8,2017,정면,단어,KETI_SL_0000005967.MOV,100
6286,8,2017,측면,단어,KETI_SL_0000006286.MTS,0
6287,8,2017,측면,단어,KETI_SL_0000006287.MTS,1
6288,8,2017,측면,단어,KETI_SL_0000006288.MTS,2
6289,8,2017,측면,단어,KETI_SL_0000006289.MTS,3
6290,8,2017,측면,단어,KETI_SL_0000006290.MTS,4
6291,8,2017,측면,단어,KETI_SL_0000006291.MTS,5
6292,8,2017,측면,단어,KETI_SL_0000006292.MTS,6
6293,8,2017,측면,단어,KETI_SL_0000006293.MTS,7
6294,8,2017,측면,단어,KETI_SL_0000006294.MTS,8
6295,8,2017,측면,단어,KETI_SL_0000006295.MTS,9
6296,8,2017,측면,단어,KETI_SL_0000006296.MTS,10
6297,8,2017,측면,단어,KETI_SL_0000006297.MTS,11
6298,8,2017,측면,단어,KETI_SL_0000006298.MTS,12
6299,8,2017,측면,단어,KETI_SL_0000006299.MTS,13
6300,8,2017,측면,단어,KETI_SL_0000006300.MTS,14
6301,8,2017,측면,단어,KETI_SL_0000006301.MTS,15
6302,8,2017,측면,단어,KETI_SL_0000006302.MTS,16
6303,8,2017,측면,단어,KETI_SL_0000006303.MTS,17
6304,8,2017,측면,단어,KETI_SL_0000006304.MTS,18
6305,8,2017,측면,단어,KETI_SL_0000006305.MTS,19
6306,8,2017,측면,단어,KETI_SL_0000006306.MTS,20
6307,8,2017,측면,단어,KETI_SL_0000006307.MTS,21
6308,8,2017,측면,단어,KETI_SL_0000006308.MTS,22
6309,8,2017,측면,단어,KETI_SL_0000006309.MTS,23
6310,8,2017,측면,단어,KETI_SL_0000006310.MTS,24
6311,8,2017,측면,단어,KETI_SL_0000006311.MTS,25
6312,8,2017,측면,단어,KETI_SL_0000006312.MTS,26
6313,8,2017,측면,단어,KETI_SL_0000006313.MTS,27
6314,8,2017,측면,단어,KETI_SL_0000006314.MTS,28
6315,8,2017,측면,단어,KETI_SL_0000006315.MTS,29
6316,8,2017,측면,단어,KETI_SL_0000006316.MTS,30
6317,8,2017,측면,단어,KETI_SL_0000006317.MTS,31
6318,8,2017,측면,단어,KETI_SL_0000006318.MTS,32
6319,8,2017,측면,단어,KETI_SL_0000006319.MTS,33
6320,8,2017,측면,단어,KETI_SL_0000006320.MTS,34
6321,8,2017,측면,단어,KETI_SL_0000006321.MTS,35
6322,8,2017,측면,단어,KETI_SL_0000006322.MTS,36
6323,8,2017,측면,단어,KETI_SL_0000006323.MTS,37
6324,8,2017,측면,단어,KETI_SL_0000006324.MTS,38
6325,8,2017,측면,단어,KETI_SL_0000006325.MTS,39
6326,8,2017,측면,단어,KETI_SL_0000006326.MTS,40
6327,8,2017,측면,단어,KETI_SL_0000006327.MTS,41
6328,8,2017,측면,단어,KETI_SL_0000006328.MTS,42
6329,8,2017,측면,단어,KETI_SL_0000006329.MTS,43
6330,8,2017,측면,단어,KETI_SL_0000006330.MTS,44
6331,8,2017,측면,단어,KETI_SL_0000006331.MTS,45
6332,8,2017,측면,단어,KETI_SL_0000006332.MTS,46
6333,8,2017,측면,단어,KETI_SL_0000006333.MTS,47
6334,8,2017,측면,단어,KETI_SL_0000006334.MTS,48
6335,8,2017,측면,단어,KETI_SL_0000006335.MTS,49
6336,8,2017,측면,단어,KETI_SL_0000006336.MTS,50
6337,8,2017,측면,단어,KETI_SL_0000006337.MTS,51
6338,8,2017,측면,단어,KETI_SL_0000006338.MTS,52
6339,8,2017,측면,단어,KETI_SL_0000006339.MTS,53
6340,8,2017,측면,단어,KETI_SL_0000006340.MTS,54
6341,8,2017,측면,단어,KETI_SL_0000006341.MTS,55
6342,8,2017,측면,단어,KETI_SL_0000006342.MTS,56
6343,8,2017,측면,단어,KETI_SL_0000006343.MTS,57
6344,8,2017,측면,단어,KETI_SL_0000006344.MTS,58
6345,8,2017,측면,단어,KETI_SL_0000006345.MTS,59
6346,8,2017,측면,단어,KETI_SL_0000006346.MTS,60
6347,8,2017,측면,단어,KETI_SL_0000006347.MTS,61
6348,8,2017,측면,단어,KETI_SL_0000006348.MTS,62
6349,8,2017,측면,단어,KETI_SL_0000006349.MTS,63
6350,8,2017,측면,단어,KETI_SL_0000006350.MTS,64
6351,8,2017,측면,단어,KETI_SL_0000006351.MTS,65
6352,8,2017,측면,단어,KETI_SL_0000006352.MTS,66
6353,8,2017,측면,단어,KETI_SL_0000006353.MTS,67
6354,8,2017,측면,단어,KETI_SL_0000006354.MTS,68
6355,8,2017,측면,단어,KETI_SL_0000006355.MTS,69
6356,8,2017,측면,단어,KETI_SL_0000006356.MTS,70
6357,8,2017,측면,단어,KETI_SL_0000006357.MTS,71
6358,8,2017,측면,단어,KETI_SL_0000006358.MTS,72
6359,8,2017,측면,단어,KETI_SL_0000006359.MTS,73
6360,8,2017,측면,단어,KETI_SL_0000006360.MTS,74
6361,8,2017,측면,단어,KETI_SL_0000006361.MTS,75
6362,8,2017,측면,단어,KETI_SL_0000006362.MTS,76
6363,8,2017,측면,단어,KETI_SL_0000006363.MTS,77
6364,8,2017,측면,단어,KETI_SL_0000006364.MTS,78
6365,8,2017,측면,단어,KETI_SL_0000006365.MTS,79
6366,8,2017,측면,단어,KETI_SL_0000006366.MTS,80
6367,8,2017,측면,단어,KETI_SL_0000006367.MTS,81
6368,8,2017,측면,단어,KETI_SL_0000006368.MTS,82
6369,8,2017,측면,단어,KETI_SL_0000006369.MTS,83
6370,8,2017,측면,단어,KETI_SL_0000006370.MTS,84
6371,8,2017,측면,단어,KETI_SL_0000006371.MTS,85
6372,8,2017,측면,단어,KETI_SL_0000006372.MTS,86
6373,8,2017,측면,단어,KETI_SL_0000006373.MTS,87
6374,8,2017,측면,단어,KETI_SL_0000006374.MTS,88
6375,8,2017,측면,단어,KETI_SL_0000006375.MTS,89
6376,8,2017,측면,단어,KETI_SL_0000006376.MTS,90
6377,8,2017,측면,단어,KETI_SL_0000006377.MTS,91
6378,8,2017,측면,단어,KETI_SL_0000006378.MTS,92
6379,8,2017,측면,단어,KETI_SL_0000006379.MTS,93
6380,8,2017,측면,단어,KETI_SL_0000006380.MTS,94
6381,8,2017,측면,단어,KETI_SL_0000006381.MTS,95
6382,8,2017,측면,단어,KETI_SL_0000006382.MTS,96
6383,8,2017,측면,단어,KETI_SL_0000006383.MTS,97
6384,8,2017,측면,단어,KETI_SL_0000006384.MTS,98
6385,8,2017,측면,단어,KETI_SL_0000006385.MTS,99
6386,8,2017,측면,단어,KETI_SL_0000006386.MTS,100
6705,9,2017,정면,단어,KETI_SL_0000006705.MOV,0
6706,9,2017,정면,단어,KETI_SL_0000006706.MOV,1
6707,9,2017,정면,단어,KETI_SL_0000006707.MOV,2
6708,9,2017,정면,단어,KETI_SL_0000006708.MOV,3
6709,9,2017,정면,단어,KETI_SL_0000006709.MOV,4
6710,9,2017,정면,단어,KETI_SL_0000006710.MOV,5
6711,9,2017,정면,단어,KETI_SL_0000006711.MOV,6
6712,9,2017,정면,단어,KETI_SL_0000006712.MOV,7
6713,9,2017,정면,단어,KETI_SL_0000006713.MOV,8
6714,9,2017,정면,단어,KETI_SL_0000006714.MOV,9
6715,9,2017,정면,단어,KETI_SL_0000006715.MOV,10
6716,9,2017,정면,단어,KETI_SL_0000006716.MOV,11
6717,9,2017,정면,단어,KETI_SL_0000006717.MOV,12
6718,9,2017,정면,단어,KETI_SL_0000006718.MOV,13
6719,9,2017,정면,단어,KETI_SL_0000006719.MOV,14
6720,9,2017,정면,단어,KETI_SL_0000006720.MOV,15
6721,9,2017,정면,단어,KETI_SL_0000006721.MOV,16
6722,9,2017,정면,단어,KETI_SL_0000006722.MOV,17
6723,9,2017,정면,단어,KETI_SL_0000006723.MOV,18
6724,9,2017,정면,단어,KETI_SL_0000006724.MOV,19
6725,9,2017,정면,단어,KETI_SL_0000006725.MOV,20
6726,9,2017,정면,단어,KETI_SL_0000006726.MOV,21
6727,9,2017,정면,단어,KETI_SL_0000006727.MOV,22
6728,9,2017,정면,단어,KETI_SL_0000006728.MOV,23
6729,9,2017,정면,단어,KETI_SL_0000006729.MOV,24
6730,9,2017,정면,단어,KETI_SL_0000006730.MOV,25
6731,9,2017,정면,단어,KETI_SL_0000006731.MOV,26
6732,9,2017,정면,단어,KETI_SL_0000006732.MOV,27
6733,9,2017,정면,단어,KETI_SL_0000006733.MOV,28
6734,9,2017,정면,단어,KETI_SL_0000006734.MOV,29
6735,9,2017,정면,단어,KETI_SL_0000006735.MOV,30
6736,9,2017,정면,단어,KETI_SL_0000006736.MOV,31
6737,9,2017,정면,단어,KETI_SL_0000006737.MOV,32
6738,9,2017,정면,단어,KETI_SL_0000006738.MOV,33
6739,9,2017,정면,단어,KETI_SL_0000006739.MOV,34
6740,9,2017,정면,단어,KETI_SL_0000006740.MOV,35
6741,9,2017,정면,단어,KETI_SL_0000006741.MOV,36
6742,9,2017,정면,단어,KETI_SL_0000006742.MOV,37
6743,9,2017,정면,단어,KETI_SL_0000006743.MOV,38
6744,9,2017,정면,단어,KETI_SL_0000006744.MOV,39
6745,9,2017,정면,단어,KETI_SL_0000006745.MOV,40
6746,9,2017,정면,단어,KETI_SL_0000006746.MOV,41
6747,9,2017,정면,단어,KETI_SL_0000006747.MOV,42
6748,9,2017,정면,단어,KETI_SL_0000006748.MOV,43
6749,9,2017,정면,단어,KETI_SL_0000006749.MOV,44
6750,9,2017,정면,단어,KETI_SL_0000006750.MOV,45
6751,9,2017,정면,단어,KETI_SL_0000006751.MOV,46
6752,9,2017,정면,단어,KETI_SL_0000006752.MOV,47
6753,9,2017,정면,단어,KETI_SL_0000006753.MOV,48
6754,9,2017,정면,단어,KETI_SL_0000006754.MOV,49
6755,9,2017,정면,단어,KETI_SL_0000006755.MOV,50
6756,9,2017,정면,단어,KETI_SL_0000006756.MOV,51
6757,9,2017,정면,단어,KETI_SL_0000006757.MOV,52
6758,9,2017,정면,단어,KETI_SL_0000006758.MOV,53
6759,9,2017,정면,단어,KETI_SL_0000006759.MOV,54
6760,9,2017,정면,단어,KETI_SL_0000006760.MOV,55
6761,9,2017,정면,단어,KETI_SL_0000006761.MOV,56
6762,9,2017,정면,단어,KETI_SL_0000006762.MOV,57
6763,9,2017,정면,단어,KETI_SL_0000006763.MOV,58
6764,9,2017,정면,단어,KETI_SL_0000006764.MOV,59
6765,9,2017,정면,단어,KETI_SL_0000006765.MOV,60
6766,9,2017,정면,단어,KETI_SL_0000006766.MOV,61
6767,9,2017,정면,단어,KETI_SL_0000006767.MOV,62
6768,9,2017,정면,단어,KETI_SL_0000006768.MOV,63
6769,9,2017,정면,단어,KETI_SL_0000006769.MOV,64
6770,9,2017,정면,단어,KETI_SL_0000006770.MOV,65
6771,9,2017,정면,단어,KETI_SL_0000006771.MOV,66
6772,9,2017,정면,단어,KETI_SL_0000006772.MOV,67
6773,9,2017,정면,단어,KETI_SL_0000006773.MOV,68
6774,9,2017,정면,단어,KETI_SL_0000006774.MOV,69
6775,9,2017,정면,단어,KETI_SL_0000006775.MOV,70
6776,9,2017,정면,단어,KETI_SL_0000006776.MOV,71
6777,9,2017,정면,단어,KETI_SL_0000006777.MOV,72
6778,9,2017,정면,단어,KETI_SL_0000006778.MOV,73
6779,9,2017,정면,단어,KETI_SL_0000006779.MOV,74
6780,9,2017,정면,단어,KETI_SL_0000006780.MOV,75
6781,9,2017,정면,단어,KETI_SL_0000006781.MOV,76
6782,9,2017,정면,단어,KETI_SL_0000006782.MOV,77
6783,9,2017,정면,단어,KETI_SL_0000006783.MOV,78
6784,9,2017,정면,단어,KETI_SL_0000006784.MOV,79
6785,9,2017,정면,단어,KETI_SL_0000006785.MOV,80
6786,9,2017,정면,단어,KETI_SL_0000006786.MOV,81
6787,9,2017,정면,단어,KETI_SL_0000006787.MOV,82
6788,9,2017,정면,단어,KETI_SL_0000006788.MOV,83
6789,9,2017,정면,단어,KETI_SL_0000006789.MOV,84
6790,9,2017,정면,단어,KETI_SL_0000006790.MOV,85
6791,9,2017,정면,단어,KETI_SL_0000006791.MOV,86
6792,9,2017,정면,단어,KETI_SL_0000006792.MOV,87
6793,9,2017,정면,단어,KETI_SL_0000006793.MOV,88
6794,9,2017,정면,단어,KETI_SL_0000006794.MOV,89
6795,9,2017,정면,단어,KETI_SL_0000006795.MOV,90
6796,9,2017,정면,단어,KETI_SL_0000006796.MOV,91
6797,9,2017,정면,단어,KETI_SL_0000006797.MOV,92
6798,9,2017,정면,단어,KETI_SL_0000006798.MOV,93
6799,9,2017,정면,단어,KETI_SL_0000006799.MOV,94
6800,9,2017,정면,단어,KETI_SL_0000006800.MOV,95
6801,9,2017,정면,단어,KETI_SL_0000006801.MOV,96
6802,9,2017,정면,단어,KETI_SL_0000006802.MOV,97
6803,9,2017,정면,단어,KETI_SL_0000006803.MOV,98
6804,9,2017,정면,단어,KETI_SL_0000006804.MOV,99
6805,9,2017,정면,단어,KETI_SL_0000006805.MOV,100
7124,9,2017,측면,단어,KETI_SL_0000007124.MTS,0
7125,9,2017,측면,단어,KETI_SL_0000007125.MTS,1
7126,9,2017,측면,단어,KETI_SL_0000007126.MTS,2
7127,9,2017,측면,단어,KETI_SL_0000007127.MTS,3
7128,9,2017,측면,단어,KETI_SL_0000007128.MTS,4
7129,9,2017,측면,단어,KETI_SL_0000007129.MTS,5
7130,9,2017,측면,단어,KETI_SL_0000007130.MTS,6
7131,9,2017,측면,단어,KETI_SL_0000007131.MTS,7
7132,9,2017,측면,단어,KETI_SL_0000007132.MTS,8
7133,9,2017,측면,단어,KETI_SL_0000007133.MTS,9
7134,9,2017,측면,단어,KETI_SL_0000007134.MTS,10
7135,9,2017,측면,단어,KETI_SL_0000007135.MTS,11
7136,9,2017,측면,단어,KETI_SL_0000007136.MTS,12
7137,9,2017,측면,단어,KETI_SL_0000007137.MTS,13
7138,9,2017,측면,단어,KETI_SL_0000007138.MTS,14
7139,9,2017,측면,단어,KETI_SL_0000007139.MTS,15
7140,9,2017,측면,단어,KETI_SL_0000007140.MTS,16
7141,9,2017,측면,단어,KETI_SL_0000007141.MTS,17
7142,9,2017,측면,단어,KETI_SL_0000007142.MTS,18
7143,9,2017,측면,단어,KETI_SL_0000007143.MTS,19
7144,9,2017,측면,단어,KETI_SL_0000007144.MTS,20
7145,9,2017,측면,단어,KETI_SL_0000007145.MTS,21
7146,9,2017,측면,단어,KETI_SL_0000007146.MTS,22
7147,9,2017,측면,단어,KETI_SL_0000007147.MTS,23
7148,9,2017,측면,단어,KETI_SL_0000007148.MTS,24
7149,9,2017,측면,단어,KETI_SL_0000007149.MTS,25
7150,9,2017,측면,단어,KETI_SL_0000007150.MTS,26
7151,9,2017,측면,단어,KETI_SL_0000007151.MTS,27
7152,9,2017,측면,단어,KETI_SL_0000007152.MTS,28
7153,9,2017,측면,단어,KETI_SL_0000007153.MTS,29
7154,9,2017,측면,단어,KETI_SL_0000007154.MTS,30
7155,9,2017,측면,단어,KETI_SL_0000007155.MTS,31
7156,9,2017,측면,단어,KETI_SL_0000007156.MTS,32
7157,9,2017,측면,단어,KETI_SL_0000007157.MTS,33
7158,9,2017,측면,단어,KETI_SL_0000007158.MTS,34
